message,Y
"Community service centre to make data from India s first solar space mission accessible for analysis

The service centre called Aditya-L1 Support Cell(AL1SC) will be used by guest observers in analyzing science data &amp; preparing science observing proposals

",1
"Justice Rajesh Bindal to perform duties of the office of the Chief Justice of Calcutta High Court with effect from 29th April, 2021

",1
"Department of Agriculture, Cooperation &amp; Farmers Welfare is working to identify Traditional Organic Areas to transform them into certified organic production hubs

With Organic Certification, areas will have direct access to emerging organic food market

",1
"Raksha Mantri rajnathsingh approves temporary hiring of additional contractual staff in 51 high pressure ECHS polyclinics to cater to veterans and their dependents during COVID19 surge

 ",1
"Thunderstorm with lightning &amp; gusty wind very likely at isolated places over Assam, Meghalaya, Madhya Maharashtra, Marathawada, Telangana, Kerala &amp; Mahe today

Heavy rainfall very likely at isolated places over Kerala &amp; Mahe on 28th &amp; 29th April

",1
"Weather Update Heat Wave conditions are very likely in isolated pockets over Gujarat state, Odisha and Gangetic West Bengal for next 24 hours

Highest maximum temperature of 43.3°C was reported at Rajkot (Saurashtra &amp; Kutch) Yesterday

 ",1
" ️ World's LargestVaccineDrive enters 100th day with 14.19 crore vaccine doses administered

 ️ Cumulative recoveries stand at 1,43,04,382; recovery rate is 82.62%

Unite2FightCorona 

More updates in  COVID19 bulletin ",1
"IndianRailways deploys 2,670 Covid Care Beds at nine railway stations in Delhi, UP, MP and Maharashtra

Nearly 64,000 Covid Care Beds provisioned in around 4,000 Covid Care Coaches across the Country

 ",1
"Project DANTAK completes 60 years in Bhutan

DANTAK was tasked to construct the pioneering motorable roads in the Kingdom and over 1,200 DANTAK personnel laid down their lives while constructing important infrastructure in Bhutan

Indiainbhutan 

 ",1
"First OxygenExpress train arrives in Mumbai

Ro-Ro service with three tankers carrying 44 tonnes of Liquid Medical Oxygen reach Kalamboli in Maharashtra today

Unite2FightCorona 

 ",1
"Oxygen Express trains to cross cumulative 450 MT of oxygen delivery by Tuesday (April 27) morning

Trains to Delhi and Uttar Pradesh are currently on their way

Unite2FightCorona 

 ",1
"Empowered Group-3 chaired by NITIAayog CEO amitabhk87 reaches out to more than 1 lakh Civil Society Organisations(CSOs) to deliberate on coordinated strategies to navigate through the impact of recent surge in COVID19 cases

Unite2FightCorona

Details ",1
"3131Metric Tonnes of Liquid Medical oxygen supplied by Steel plants;

Steel plants willing to dip into their safety stock to make available more LMO;

Nitrogen and argon tankers being converted to carry oxygen

 ",1
"Unnecessary panic among people causing rush outside hospitals, shortage of essential drugs and oxygen.

Misuse of oxygen is a major factor. If the saturation is 94% or above, then there's no need to worry.

- Dr. Randeep Guleria, Director, AIIMS

Unite2FightCorona ",1
"12 States/UTs have administered vaccine doses to over 90% of healthcare workers. 

More than 50% of the people aged above 60 years, administered the first dose in 12 States and UTs..

LargestVaccineDrive Unite2FightCorona ",1
"COVID19 vaccination coverage 

 14.19 crore doses administered

 People above 45 years 9.79 crore

 Health Care Workers 92.98 lakh

 Front Line Workers 1.19 crore

Unite2FightCorona LargestVaccinationDrive ",1
"Maharashtra has the highest active caseload with 7,00,207 active cases, followed by Uttar Pradesh and Karnataka.

Most of the States have crossed their highest reported daily cases during September last year.

- Joint Secretary, MoHFW_INDIA 

 ",1
"COVID19India snapshot

 ️ 28,13,658 active caseload

 ️ 1,43,04,382 cumulative recoveries

 ️ 1,95,123 fatalities

MoHFW_INDIA

Unite2FightCorona ",1
"Defence Research and Development Organisation develops Single Crystal Blades for helicopter engine application

",1
"LIVE Now

Press briefing on actions taken, preparedness and updates on COVID19 at National Media Centre, NewDelhi

  
 
 ",1
"Prime Minister narendramodi reviews preparations by Armed Forces to assist in Covid management

Details ",1
"PM narendramodi talks to Mizoram CM and takes stock of forest fire situation 

 ",1
"Phone call between Prime Minister narendramodi and H.E. Mr. Suga Yoshihide, Prime Minister of Japan 

Details ",1
"Dedicated Helpdesk by CBIC for Handholding Trade, Industry and Individuals

to expedite Customs Clearance of Imports related to COVID including Oxygen and oxygen related equipments etc

",1
"About Rs. 8,180 Crores already transferred directly into Punjab farmers  account

For the first time, farmers of Punjab receiving payments directly into their bank accounts against sale of their Wheat crop without any delay

",1
"It is hereby clarified that there is no air warrior by name of Sqn Ldr Vishal Randhawa in Indian Air Force, either serving or retired. IAF_MCC  dissociates itself from views expressed by the Twitter account V_Randhawa_

 ",1
"LIVE at 4 pm 

Press briefing on actions taken, preparedness and updates on COVID19 at National Media Centre, NewDelhi

  
 
 ",1
"Surgical mask enough? 

It is advisable to wear a 2 or 3-layered mask or double-mask. Even if one wears a simple mask, chance of getting infected is &lt; than 1%

If there are 2 persons, where only 1 wears mask chance goes up to 10%; when both don't wear chance of infection is 95% ",1
"India s Cumulative Vaccination Coverage exceeds 14.19 Crore as the Largest Vaccination Drive completes 100 days

Over 2.19 Lakh Recoveries in the last 24 hours

",1
"Operationalization of  Directorate General of Foreign Trade DGFT  COVID-19 Helpdesk for International Trade related Issues

Details ",1
"Can women take COVID19 Vaccine during menstruation?

Menstruation has nothing to do with Vaccination 

Gynaecologists have confirmed Vaccine is safe during menstruation. Share this message with every woman you know

Stop forwarding false claims on social media
- Dr. Salkar",1
"Can women take COVID19 Vaccine during menstruation?

Menstruation has nothing to do with Vaccination 

Gynaecologists have confirmed Vaccine is safe during menstruation. Share this message with every woman you know

Stop forwarding false claims on social media
- Dr. Salkar ",1
"Younger generation need to be very careful now

Young people with no comorbidities are dying; 2nd wave is seeing more of younger generation including children getting affected 

They don't even have symptoms of fever

- Dr. Salkar",1
"Patients on Chemotherapy must wait until therapy is over to get Vaccinated 

If one on long time immunosuppressive, like arthritis patients, gets Vaccinated, they should take the advice of doctors on continuing with their regular medicines

- Dr. Salkar
",1
"Are there any side-effects of getting Vaccinated?

Side-effects if any are only minor. Some claim about clot formation; such incidents are very very less when compared to smoking/alcohol consumption

Vaccine is safer; We want to get at least 70% of India Vaccinated
- Dr. Salkar",1
"When you take the 1st dose of Vaccine, your chance of getting COVID infected comes down by 65% 

With 2nd dose, the chance of infection come down to 80% - 90%

10% people may or may not get infected even after Vaccination but chances of severity is extremely low

- Dr. Salkar ",1
"COVID has challenged health care systems and the economy

The 2nd wave has now set in with all its fury, we need to be very very careful 

- Dr. Shekhar Salkar, ManipalHealth while addressing a Webinar on 'Why You Need to Get Vaccinated' 

Live Now ",1
"Who should not take Vaccine?

1) Pregnant Women
2) Lactating Mother 
3) A person with significant (medicinal) allergy. ( one should inform Doctor before getting Vaccinated)

- Dr. Shekhar Salkar, ManipalHealth, Goa speaks about myths behind Vaccination

",1
"Vaccine not only gives you immunity but it prevents you from second infection

Even if there is a 2nd infection, rate of infection is extremely less

Deaths due to COVID (after getting Vaccinated) is negligible

- Dr. Shekhar Salkar, ManipalHealth, Goa 
",1
"Webinar Live Now  

Do you have any question/doubt on getting Vaccinated?

Dr. Shekhar Salkar, Chief, D/o Oncosurgery, ManipalHealth, Goa is here to answer your queries

Post your queries via  Chat  

Let's Unite2FightCorona ",1
"LIVE Now 

Why do we need to get Vaccinated? 

Webinar on COVID-19
 ",1
"Why to get vaccinated?' Webinar by Dr. Shekhar Salkar, Chief, D/o Oncosurgery, ManipalHealth, Goa 

Post your queries via  Chat  

Let's Unite2FightCorona",1
"Why do we need to get Vaccinated? 

Do you have this question in mind?

Yes?

Join our webinar for answers from Dr. Shekhar Salkar, Chief, D/o Oncosurgery, ManipalHealth, Goa 

  11 AM

And become a COVID19 VaccinationChamp

 ",1
"Health Minister drharshvardhan addresses concerns raised regarding phase-3 of the COVID19 vaccination strategy

""There is no need for a  crisis of confidence' regarding the alleged shortage of diagnostics and vaccines because there are none""

 ",1
"Eminent doctors address concerns and issues related to COVID19

Remdesivir neither reduces the hospital stay nor saves lives. It is no magic bullet and is used in hospitals for moderate to severe cases Dr Randeep Guleria, Director, AIIMS

 ",1
"Union Government advises States/UTs on intense action &amp; local containment measures in COVID19 affected districts for effective management of surge

Well defined geographies with more than 10% positivity or 60% bed occupancy liable for intensive actions

",1
".indiannavy deploys OxygenExpress to Island Territories

35 oxygen cylinders, Rapid Antigen Detection Test (RADT) kits, Personnel Protective Equipment (PPE), masks and other items supplied to Kavaratti, capital of UT of Lakshadweep

 ",1
"IndianRailways to deliver more than 140 MT liquid oxygen in next 24 hours

One OxygenExpress carrying 70 MT of Liquid Medical Oxygen will be en-route to Delhi tonight

Unite2FightCorona 

 ",1
"IndianRailways deploys Covid care coaches in UP, MP, Maharashtra and Delhi

Nearly 4,000 coaches with 64,000 beds, positioned at various railway stations, can be made available for quick deployment

 

 ",1
"Steel sector companies doing their best to supplement medical oxygen supply in the country; 3474 MT of LMO produced on 24th April 2021

All out efforts being made to enhance the production of LMO and for dispensing the same

 ",1
